fpr,tpr,threshold
0.0075464396284829725,0.04929356357927787,0.7042751
0.007594814241486068,0.04929356357927787,0.7042531
0.007594814241486068,0.049502878074306644,0.70411557
0.007643188854489164,0.049502878074306644,0.7039592
0.007643188854489164,0.049607535321821036,0.7038788
0.00769156346749226,0.049607535321821036,0.703706
0.00769156346749226,0.04981684981684982,0.7036389
0.007739938080495356,0.04981684981684982,0.70334995
0.007739938080495356,0.0500261643118786,0.70322186
0.007836687306501548,0.0500261643118786,0.7021746
0.007836687306501548,0.05065410779696494,0.7017464
0.007836687306501548,0.05075876504447933,0.70157856
0.007885061919504645,0.05075876504447933,0.70156866
0.007885061919504645,0.051596023024594456,0.7009174
0.007981811145510836,0.051596023024594456,0.7007558
0.007981811145510836,0.05243328100470958,0.7003144
0.008078560371517027,0.05243328100470958,0.70014673
0.008078560371517027,0.053061224489795916,0.69958013
0.008078560371517027,0.0532705389848247,0.699297
0.008126934984520124,0.0532705389848247,0.6992536
0.008126934984520124,0.05347985347985348,0.699151
0.00817530959752322,0.05347985347985348,0.69908607
0.00817530959752322,0.05358451072736787,0.69903344
0.00817530959752322,0.05379382522239665,0.69882923
0.00817530959752322,0.05389848246991104,0.69878197
0.008465557275541796,0.05389848246991104,0.6977955
0.008465557275541796,0.05400313971742543,0.6975421
0.008465557275541796,0.054212454212454214,0.6974127
0.008513931888544891,0.054212454212454214,0.6974121
0.008513931888544891,0.05442176870748299,0.69738525
0.008562306501547988,0.05442176870748299,0.69735295
0.008562306501547988,0.05452642595499738,0.6971701
0.008610681114551084,0.05452642595499738,0.69715744
0.008610681114551084,0.05473574045002617,0.6971266
0.008659055727554179,0.05473574045002617,0.69682807
0.008659055727554179,0.05484039769754055,0.69665015
0.008755804953560372,0.05484039769754055,0.6963428
0.008755804953560372,0.05525902668759811,0.6957688
0.008755804953560372,0.055363683935112505,0.6953871
0.008755804953560372,0.05557299843014129,0.69502735
0.008804179566563467,0.05557299843014129,0.6950183
0.008804179566563467,0.055782312925170066,0.69462866
0.008852554179566563,0.055782312925170066,0.6945189
0.008852554179566563,0.05703819989534275,0.6937582
0.009046052631578948,0.05703819989534275,0.69358474
0.009046052631578948,0.05745682888540032,0.6932664
0.009191176470588236,0.05745682888540032,0.69307214
0.009191176470588236,0.057666143380429094,0.69302005
0.009191176470588236,0.057770800627943486,0.6928528
0.009336300309597523,0.057770800627943486,0.6926968
0.009336300309597523,0.05798011512297226,0.69262326
0.00938467492260062,0.05798011512297226,0.6925242
0.00938467492260062,0.05818942961800105,0.6924901
0.00938467492260062,0.05829408686551544,0.6923902
0.00938467492260062,0.05913134484563056,0.691056
0.009433049535603715,0.05913134484563056,0.6910487
0.009433049535603715,0.05923600209314495,0.69060826
0.009433049535603715,0.05944531658817373,0.69027966
0.009529798761609908,0.05944531658817373,0.68975586
0.009529798761609908,0.059654631083202514,0.689568
0.009771671826625387,0.059654631083202514,0.6891029
0.009771671826625387,0.05986394557823129,0.689004
0.009820046439628484,0.05986394557823129,0.688979
0.009820046439628484,0.060491889063317636,0.6884203
0.009916795665634675,0.060491889063317636,0.68817925
0.009916795665634675,0.06059654631083203,0.68795985
0.009916795665634675,0.060805860805860805,0.687777
0.010013544891640866,0.060805860805860805,0.68764514
0.010013544891640866,0.06101517530088959,0.68762684
0.01020704334365325,0.06101517530088959,0.6869672
0.01020704334365325,0.061119832548403974,0.6867322
0.01020704334365325,0.06216640502354788,0.6861131
0.01044891640866873,0.06216640502354788,0.68558383
0.01044891640866873,0.06258503401360545,0.6852637
0.010545665634674923,0.06258503401360545,0.68507963
0.010545665634674923,0.06279434850863422,0.68495685
0.010594040247678018,0.06279434850863422,0.6848879
0.010594040247678018,0.063003663003663,0.68483573
0.010594040247678018,0.0631083202511774,0.68474615
0.010642414860681114,0.0631083202511774,0.68471575
0.010642414860681114,0.06373626373626373,0.68382615
0.010642414860681114,0.06384092098377812,0.6835578
0.010981037151702787,0.06384092098377812,0.68289787
0.010981037151702787,0.06425954997383569,0.6828394
0.011029411764705883,0.06425954997383569,0.6828347
0.011029411764705883,0.06446886446886448,0.6827129
0.011029411764705883,0.06457352171637885,0.6824577
0.011174535603715171,0.06457352171637885,0.6821604
0.011174535603715171,0.06499215070643642,0.68182015
0.011271284829721362,0.06499215070643642,0.6817183
0.011271284829721362,0.06541077969649398,0.68130785
0.011271284829721362,0.06551543694400837,0.68122303
0.011271284829721362,0.06593406593406594,0.6807727
0.011271284829721362,0.06603872318158033,0.68063855
0.011271284829721362,0.06645735217163788,0.68051916
0.011319659442724459,0.06645735217163788,0.6801686
0.011319659442724459,0.06687598116169545,0.68011105
0.011368034055727554,0.06687598116169545,0.679958
0.011368034055727554,0.067294610151753,0.6797503
0.01141640866873065,0.067294610151753,0.67971605
0.01141640866873065,0.06771323914181057,0.67944694
0.01141640866873065,0.06781789638932496,0.67943376
0.011464783281733747,0.06781789638932496,0.67939925
0.011464783281733747,0.06802721088435375,0.67909855
0.011513157894736841,0.06802721088435375,0.67882687
0.011513157894736841,0.06823652537938252,0.6786623
